"","quantity","location","lat","long","service_time","batch_index","driver_index","visit_seq","usage"
"2624",1,370,-0.0348566774337796,-0.119334746720255,3.5,114,572,4,2
"2625",2,253,-0.544923716641179,-0.379315409013223,17.1666666666667,110,555,1,0
"2626",1,442,-0.245603970998244,0.0114439354922564,6.4625,100,580,1,1
"2627",4,458,-0.0264130000954346,0.0490220029191574,0,119,643,1,0
"2628",1,24,0.679409497402924,-1.22407737234059,0,101,546,1,2
"2629",2,82,1.15225542834412,-0.964359493736504,21.5291666666667,113,594,1,0
"2630",2,82,1.15225542834412,-0.964359493736504,0,113,612,1,0
"2631",4,160,0.783490744592465,-0.734861739285527,0.379166666666666,107,607,1,1
"2632",1,766,-0.752741571129162,1.13633331054924,4.11666666666667,101,543,3,2
"2633",1,300,-0.762563808033126,-0.256332642887236,3.7125,117,626,3,0
"2634",1,801,-0.898007285335907,1.34007826354568,8.8125,105,548,1,0
"2635",1,20,0.793657621387528,-1.2494797955437,9.9625,103,551,2,1
"2636",1,404,-0.337278182099051,-0.0502226366958298,0,121,596,3,0
"2637",1,545,-0.706042865850706,0.323981335446105,0.466666666666667,105,586,2,0
"2638",1,239,-0.293853555788175,-0.442821467019758,0.0708333333333346,107,553,1,1
"2639",1,106,0.88481487265138,-0.895247383712079,0.516666666666667,107,604,10,1
"2640",1,769,-1.42478935927475,1.14439201032465,18.7875,103,556,1,1
"2641",1,80,1.17534630106487,-0.977323489025699,5.18333333333333,106,557,1,0
"2642",1,24,0.679409497402924,-1.22407737234059,0,103,551,1,1
"2643",1,416,-0.0405432356408865,-0.034543209961481,0.820833333333333,114,572,5,2
"2644",2,398,-0.530104201312917,-0.0699314133185044,25.2708333333333,103,565,1,1
"2645",1,44,0.660281983432563,-1.08707947617236,0,101,566,3,2
"2646",2,20,0.793657621387528,-1.2494797955437,7.0875,100,569,1,1
"2647",1,44,0.660281983432563,-1.08707947617236,1.2,101,566,1,2
"2648",2,302,-0.125324648914823,-0.263165018783262,9.28159765833333,114,599,2,2
"2649",1,685,-1.55437395842457,0.847621631668939,5.66666666666667,103,558,1,1
"2650",2,796,-0.995540374590289,1.32544997156437,15.3666666666667,107,567,1,1
"2651",1,99,0.621509995654885,-0.899276733600405,0,101,566,2,2
"2652",1,234,0.275319224787027,-0.442120710516899,8.78333333333333,107,571,1,1
"2653",2,560,-0.27214124263243,0.364012050630522,18.2041666666667,115,601,1,0
"2654",1,80,1.19309525546961,-0.97548400320725,12.3833333333333,107,573,1,1
"2655",2,106,0.882402393411853,-0.896561302154006,0,103,575,1,1
"2656",1,758,-1.40807432454392,1.1142594807316,6.60416666666667,114,611,8,2
"2657",1,110,0.873786396127653,-0.879918335227915,15.3041666666667,105,568,1,0
"2658",2,225,0.261188989241575,-0.476282589997032,0.983333333333333,107,609,1,1
"2659",3,125,1.48000796502443,-0.84242786236356,5.19166666666667,103,575,2,1
"2660",1,796,-0.995540374590289,1.32544997156437,12.2333333333333,107,577,1,1
"2661",3,708,-1.03138292329148,0.92312814477417,16.9666666666667,114,611,6,2
"2662",2,663,-1.04396227932546,0.790159598493026,10.6083333333333,103,582,1,1
"2663",8,730,-1.43874727487496,1.01737989431158,6.72916666666667,103,582,2,1
"2664",1,164,1.32250753467419,-0.723474446125898,34.8625,107,585,1,1
"2665",2,496,-0.368468092267048,0.160617475884271,7.025,117,626,1,0
"2666",2,59,0.574811290375817,-1.03697538627024,5.15193336666667,103,584,2,1
"2667",1,20,0.793657621387528,-1.2494797955437,1.82083333333333,103,584,1,1
"2668",1,755,-0.980376219370316,1.09446310954638,7.73333333333333,112,583,1,0
"2669",1,290,-0.225270217408119,-0.28979376586451,13.9458333333333,117,624,1,0
"2670",1,145,0.792796021658863,-0.761578080929321,0,114,619,1,2
"2671",1,164,1.32250753467419,-0.723474446125898,0,114,619,2,2
"2672",1,110,0.874647995856318,-0.879217578726301,13.6041666666667,122,627,1,0
"2673",1,571,-0.361919934331276,0.396509633417299,0,117,616,2,0
"2674",1,39,1.62665223879618,-1.111080386371,12.3833333333333,114,618,1,2
"2675",1,63,1.46225901061907,-1.01893090633968,13.6541666666667,107,628,2,1
"2676",1,833,-0.697771508458216,2.627367957974,4.20833333333333,121,596,2,0
"2677",2,831,-0.694325109544169,2.61598066481437,0,121,596,1,0
"2678",1,831,-0.694325109544169,2.61598066481437,0,114,605,2,2
"2679",1,164,1.32250753467419,-0.723474446125898,0,114,629,3,2
"2680",3,839,-0.79082427912403,2.68080064126283,0,114,605,1,2
"2681",1,242,-0.418785516404795,-0.430120255418202,0,119,631,1,0
"2682",1,328,-0.749467492161582,-0.222083168845802,17.3958333333333,123,625,1,0
"2683",1,830,-0.725342699766311,2.62298822983673,0,124,617,1,0
"2684",1,831,-0.683985912803863,2.61422877355971,0.504166666666667,124,617,2,0
"2685",1,831,-0.683985912803863,2.61422877355971,0.0166666666666667,125,623,2,0
"2686",2,830,-0.721896300852875,2.60897309979325,1.00416666666667,125,623,4,0
"2687",1,832,-0.775315484013571,2.62211228420878,0.35,125,623,6,0
"2688",1,831,-0.683985912803863,2.61422877355971,0,125,623,3,0
"2689",2,831,-0.683985912803863,2.61422877355971,0,125,623,1,0
"2690",2,830,-0.725342699766311,2.62298822983673,0,125,623,5,0
"2691",1,44,0.660281983432563,-1.08707947617236,0,133,646,1,0
"2692",1,831,-0.694325109544169,2.61598066481437,0.533333333333333,126,633,3,0
"2693",1,837,-0.789101079667312,2.65715010931562,1.9625,126,633,5,0
"2694",1,831,-0.694325109544169,2.61598066481437,2.05,126,633,2,0
"2695",2,832,-0.775315484013571,2.62211228420878,0,126,633,4,0
"2696",3,831,-0.694325109544169,2.61598066481437,0,126,633,1,0
"2697",2,831,-0.683985912803863,2.61422877355971,0,126,633,6,0
"2698",1,837,-0.789101079667312,2.65715010931562,0.275,127,639,3,0
"2699",1,832,-0.775315484013571,2.62211228420878,0,127,639,1,0
"2700",1,831,-0.694325109544169,2.61598066481437,0,127,639,2,0
"2701",1,829,-0.663307519322639,2.61072499104915,0.3829025375,128,638,3,0
"2702",2,832,-0.775315484013571,2.62211228420878,0,128,638,1,0
"2703",1,831,-0.694325109544169,2.61598066481437,0,128,638,2,0
"2704",1,831,-0.694325109544169,2.61598066481437,0.375,129,640,3,0
"2705",1,832,-0.775315484013571,2.62211228420878,0,129,640,1,0
"2706",1,832,-0.775315484013571,2.62211228420878,0,129,640,2,0
"2707",1,832,-0.775315484013571,2.62211228420878,0,129,640,4,0
"2708",1,832,-0.775315484013571,2.62211228420878,0.0166666666666667,129,640,5,0
"2709",1,219,1.2683990717313,-0.486618748403618,25.625,125,635,1,0
"2710",2,831,-0.683985912803863,2.61422877355971,0,130,641,1,0
"2711",1,829,-0.663307519322639,2.61773255607027,0.3829025375,130,641,2,0
"2712",1,834,-0.646075524754851,2.63437552299636,0,130,641,3,0
"2713",3,831,-0.683985912803863,2.61422877355971,0,131,642,1,0
"2714",2,832,-0.775315484013571,2.62211228420878,0,131,642,2,0
"2715",1,830,-0.725342699766311,2.62298822983673,1.64583333333333,132,647,1,0
"2716",2,812,-1.06981027117745,1.40437267261762,6.55416666666667,133,644,1,0
"2717",3,685,-1.55437395842457,0.847621631668939,0,135,654,1,0
"2718",1,163,-0.997952853829816,-0.72364963525099,0,135,650,1,0
"2719",2,151,0.966322206957124,-0.763417566747769,0,137,652,1,0
"2720",1,151,0.966149887011269,-0.763592755872861,0,137,652,2,0
"2721",1,151,0.966149887011269,-0.763592755872861,0,137,652,3,0
"2722",1,80,1.19292293552437,-0.975308814082158,0,135,655,1,0
"2723",1,662,-1.62709297550087,0.790159598493026,0,136,651,1,0
"2724",2,110,0.874647995856318,-0.879217578726301,0.0166666666666667,136,657,2,0
"2725",1,59,0.574811290375817,-1.03697538627024,0,135,655,2,0
"2726",5,110,0.874647995856318,-0.879217578726301,0,136,657,1,0
"2727",4,831,-0.683985912803863,2.61422877355971,0,137,648,1,0
"2728",1,829,-0.666753918236074,2.61598066481437,0,138,649,1,0
"2729",1,830,-0.721896300852875,2.60897309979325,0,138,649,2,0
"2730",1,831,-0.683985912803863,2.61422877355971,0,139,653,1,0
"2731",1,832,-0.775315484013571,2.62211228420878,0,139,653,2,0
"2732",1,829,-0.661584319865309,2.61072499104915,0,139,653,3,0
"2733",1,831,-0.683985912803863,2.61422877355971,0,140,656,1,0
"2734",1,829,-0.659861120408592,2.60459337165474,0,140,656,2,0
"2735",1,831,-0.683985912803863,2.61422877355971,0,141,658,1,0
"2736",1,831,-0.683985912803863,2.61422877355971,0,142,659,1,0
"2737",1,826,-0.663307519322639,2.59846175226157,0,142,659,4,0
"2738",2,831,-0.682262713347145,2.61598066481437,0,142,659,2,0
"2739",1,834,-0.646075524754851,2.63437552299636,0,142,659,3,0
"2740",1,832,-0.775315484013571,2.62211228420878,0,143,660,1,0
"2741",1,44,0.660109663486707,-1.08690428704727,0.516666666666667,145,716,2,1
"2742",1,44,0.660109663486707,-1.08690428704727,0,145,716,3,1
"2743",1,536,-0.34554953949154,0.294724751481005,4.58333333333333,147,802,4,1
"2744",1,745,-1.02190532627862,1.05276809766985,1.50833333333333,149,846,7,1
"2745",1,609,-0.772213724991234,0.52720072106602,13.7125,145,683,12,1
"2746",1,242,-0.418785516404795,-0.430295444543294,0,146,746,1,1
"2747",1,456,1.4825927642092,0.0443794910917638,6.38333333333333,146,766,8,1
"2748",2,99,0.621509995654885,-0.899539517288043,8.9,146,767,12,1
"2749",2,239,-0.293853555788175,-0.442646277893421,1.56666666666667,145,686,6,1
"2750",1,471,-1.88436665439855,0.0871256377225802,9.6875,145,722,3,1
"2751",1,432,-0.219755979146255,-0.00537422055892668,13.0458333333333,149,813,2,1
"2752",4,705,0.239304356140588,0.925931170781871,6.45833333333333,144,670,1,1
"2753",1,525,0.379228152031325,0.263015519759633,0.5,150,831,2,1
"2754",1,154,-0.987613657088898,-0.754482921345656,0.416666666666667,146,774,7,1
"2755",1,442,-0.245603970998244,0.0114439354922564,3.63333333333333,149,818,10,1
"2756",1,63,1.46225901061907,-1.01893090633968,1.92916666666667,144,671,6,1
"2757",2,398,-0.530276521258773,-0.0698438187559583,9.55,147,812,5,1
"2758",1,525,0.379228152031325,0.263015519759633,3.2875,147,810,1,1
"2759",2,80,1.17534630106487,-0.977323489025699,11.25,145,727,8,1
"2760",1,80,1.19292293552437,-0.975221219519612,0.533333333333333,145,730,7,1
"2761",1,90,1.39040159327144,-0.936679611900969,3.84166666666667,146,777,11,1
"2762",1,90,1.39040159327144,-0.936679611900969,0,146,777,12,1
"2763",2,163,-0.997952853829816,-0.723124067874469,3.2,146,774,2,1
"2764",2,80,1.17534630106487,-0.977323489025699,0,145,727,9,1
"2765",1,234,0.269804986525776,-0.44413538546044,7.48333333333333,146,761,6,1
"2766",1,20,0.793829941333383,-1.24921701185482,3.63333333333333,146,773,6,1
"2767",1,234,0.269804986525776,-0.44413538546044,0,146,761,7,1
"2768",2,129,0.848627684059086,-0.824908949810763,5.6375,145,737,5,1
"2769",1,94,1.18499621802298,-0.93203710007482,0.0166666666666667,145,730,2,1
"2770",1,94,1.18499621802298,-0.93203710007482,3.26666666666667,145,730,1,1
"2771",1,710,-1.22317502283144,0.935916950938272,5.76666666666667,144,666,1,1
"2772",2,792,-0.757738849554071,1.24679005419877,6.2,145,741,3,1
"2773",1,792,-0.757738849554071,1.24687764876131,6.09166666666667,144,672,3,1
"2774",2,719,-1.25298637343321,0.959567482885482,8.17916666666667,144,666,2,1
"2775",1,512,-0.124290729240914,0.232882990167826,9.52916666666667,146,740,1,1
"2776",1,37,0.665279261857472,-1.11887630245753,0.583333333333333,145,716,12,1
"2777",2,414,-0.497880371471012,-0.03130221113856,0.0333333333333333,146,753,9,1
"2778",3,774,-1.21300814603638,1.15718081648875,0.516666666666667,149,836,8,1
"2779",2,565,1.61924248113235,0.389151690144751,0,145,723,7,1
"2780",1,796,-0.995540374590289,1.32536237700183,0,149,823,1,1
"2781",1,512,-0.124290729240914,0.232882990167826,6.3625,147,800,1,1
"2782",1,80,1.19292293552437,-0.975308814082158,0.204166666666667,145,730,5,1
"2783",2,106,0.88481487265138,-0.89533497827587,4.3,145,727,11,1
"2784",1,129,0.833808168730824,-0.829288677949273,7.66666666666667,145,732,10,1
"2785",1,565,1.62785847841594,0.387750177140278,0.266666666666667,145,723,9,1
"2786",1,560,-0.276104601383432,0.368742157019218,0,146,740,2,1
"2787",1,234,0.275491544732882,-0.442295899643236,2.5875,147,806,5,1
"2788",3,806,-1.05154435693575,1.36758295625488,1.23333333333333,146,797,9,1
"2789",2,129,0.833808168730824,-0.829288677949273,0,145,732,8,1
"2790",1,29,0.63753575060291,-1.14156329421424,0,145,719,3,1
"2791",1,225,0.261188989241575,-0.476457779122124,5.85,146,761,9,1
"2792",1,23,0.805203057748209,-1.22609204728413,4.15416666666667,145,719,7,1
"2793",1,163,-0.997952853829816,-0.722948878749376,0.825,146,774,6,1
"2794",1,733,-1.09203954417015,1.01843102906462,0.325,145,689,8,1
"2795",1,44,0.660109663486707,-1.08734225986125,0.55,145,705,3,1
"2796",1,487,0.826570731012243,0.133200377738864,6.10416666666667,145,727,1,1
"2797",1,242,-0.418785516404795,-0.430295444543294,5.85833333333333,145,686,3,1
"2798",1,730,-1.4375410352552,1.01834343450208,22.9041666666667,145,689,1,1
"2799",1,487,0.826570731012243,0.133200377738864,0.516666666666667,145,727,3,1
"2800",1,242,-0.418785516404795,-0.430295444543294,0,145,686,4,1
"2801",4,681,-1.59383522598506,0.838336608015396,12.5583333333333,149,836,1,1
"2802",2,69,1.32009505543466,-1.00395223610695,8.24166666666667,144,671,2,1
"2803",2,69,1.32009505543466,-1.00395223610695,0,144,671,3,1
"2804",1,44,0.660109663486707,-1.08734225986125,0,145,705,2,1
"2805",1,681,-1.58659778826648,0.828526016985332,4.625,146,787,6,1
"2806",2,51,1.73366292506281,-1.05861124327391,1.05833333333333,145,737,8,1
"2807",1,730,-1.4375410352552,1.01834343450208,0,145,689,2,1
"2808",1,414,-0.497880371471012,-0.03130221113856,1.56666666666667,146,753,6,1
"2809",3,681,-1.59383522598506,0.838336608015396,0.533333333333333,146,788,6,1
"2810",1,59,0.574811290375817,-1.03697538627024,9.86666666666667,153,848,1,0
"2811",2,266,-0.25766636719588,-0.352949445619614,1.35,146,761,3,1
"2812",1,487,0.826570731012243,0.133200377738864,0,145,727,2,1
"2813",1,556,-0.294542835570984,0.358493593176423,11.175,147,802,7,1
"2814",1,681,-1.59383522598506,0.83824901345285,0.516666666666667,147,739,5,1
"2815",2,681,-1.59383522598506,0.838336608015396,0,146,790,14,1
"2816",2,681,-1.59383522598506,0.83824901345285,0.0166666666666667,147,739,4,1
"2817",1,689,-1.34759002361111,0.863038274715649,4.3,146,787,4,1
"2818",2,414,-0.497880371471012,-0.03130221113856,0.6,146,753,8,1
"2819",1,404,-0.337278182099051,-0.0502226366958298,20.1291666666667,149,813,4,1
"2820",1,681,-1.5936629060392,0.838073824326513,41.075,146,790,1,1
"2821",1,39,1.62665223879618,-1.11143076462243,0.516666666666667,149,828,3,1
"2822",2,330,1.53084234899913,-0.220856844967666,8.8625,144,671,9,1
"2823",1,244,-0.529242601584864,-0.418119800319505,1.1,145,686,2,1
"2824",1,25,0.639086630114385,-1.21207691724189,0,145,719,6,1
"2825",1,512,-0.183224150662862,0.232882990167826,6.77916666666667,145,681,1,1
"2826",2,697,-1.23213566000613,0.890455372862301,7.72083333333333,145,693,7,1
"2827",1,681,-1.5936629060392,0.838073824326513,0.0166666666666667,146,790,2,1
"2828",1,766,-0.738783655529565,1.13826039093024,4.48333333333333,145,738,1,1
"2829",2,609,-0.781174362166533,0.532631583957573,0,147,804,5,1
"2830",1,244,-0.529242601584864,-0.418119800319505,6.99166666666667,146,746,5,1
"2831",1,124,1.09987016485794,-0.841902294987038,2.1875,144,671,1,1
"2832",2,560,-0.276104601383432,0.368742157019218,0.0166666666666667,146,740,3,1
"2833",1,244,-0.529242601584864,-0.418119800319505,1.06666666666667,146,746,6,1
"2834",1,681,-1.5936629060392,0.838073824326513,0.5,146,790,3,1
"2835",1,685,-1.55437395842457,0.847621631668939,0.0166666666666667,147,739,10,1
"2836",1,82,1.1687981431291,-0.961206089476129,0,146,780,8,1
"2837",1,394,1.08901400828007,-0.0756250598989415,1.2375,144,667,1,1
"2838",2,404,-0.335382662696478,-0.0518869333891857,0,149,813,5,1
"2839",1,124,1.09987016485794,-0.841902294987038,1.27083333333333,146,780,5,1
"2840",1,37,0.665106941911617,-1.11922668070896,0,146,773,2,1
"2841",2,44,0.660109663486707,-1.08690428704727,1.6,145,705,12,1
"2842",2,44,0.660109663486707,-1.08734225986125,1.05,145,705,6,1
"2843",2,44,0.660109663486707,-1.08734225986125,12.15,146,770,1,1
"2844",2,44,0.660109663486707,-1.08734225986125,0,146,770,2,1
"2845",2,44,0.660109663486707,-1.08734225986125,0.533333333333333,145,705,13,1
"2846",1,671,-1.62692065555563,0.813459752188806,4.275,144,666,7,1
"2847",1,151,0.977178363534996,-0.767797294886279,13.3916666666667,146,782,2,1
"2848",2,247,-0.374671610311109,-0.40708288541006,2.48086829583333,147,809,3,1
"2849",1,82,1.18723637731665,-0.963746331796192,7.36666666666667,146,782,4,1
"2850",1,657,-1.56333459559987,0.778246737956875,7.60833333333333,145,691,3,1
"2851",1,106,0.88481487265138,-0.89533497827587,3.75416666666667,145,727,10,1
"2852",3,37,0.665279261857472,-1.11887630245753,1.3368078375,145,716,11,1
"2853",1,671,-1.62692065555563,0.813459752188806,0.5,144,666,8,1
"2854",1,395,-0.0415771553154069,-0.0754498707738492,4.4125,147,764,1,1
"2855",2,398,-0.517869485170038,-0.071245331760431,3.2,146,756,3,1
"2856",2,44,0.660109663486707,-1.08734225986125,0,145,705,11,1
"2857",1,247,-0.408790959555588,-0.404893021341427,2.95760150416667,146,746,2,1
"2858",2,129,0.833808168730824,-0.829288677949273,1.85,146,784,1,1
"2859",1,37,0.665279261857472,-1.11887630245753,1.38734876666667,146,767,2,1
"2860",1,37,0.665279261857472,-1.11887630245753,3.50401543333333,146,767,4,1
"2861",2,15,0.811751215683981,-1.2779480284434,0,145,721,3,1
"2862",1,414,-0.497880371471012,-0.03130221113856,1.18333333333333,147,812,6,1
"2863",1,44,0.660281983432563,-1.08707947617236,0.0166666666666667,144,663,5,1
"2864",1,44,0.660109663486707,-1.08734225986125,0.516666666666667,145,705,4,1
"2865",2,414,-0.497880371471012,-0.03130221113856,0.533333333333333,146,753,4,1
"2866",2,302,-0.125324648914823,-0.263252613345808,6,147,805,1,1
"2867",1,512,-0.144969122722138,0.225612641457824,1.58333333333333,146,740,5,1
"2868",1,402,-0.508908847994739,-0.0523249062031613,11.625,147,812,3,1
"2869",1,80,1.19257829563266,-0.968213654497248,14.2416666666667,145,734,8,1
"2870",1,681,-1.59383522598506,0.838336608015396,0.516666666666667,145,689,4,1
"2871",2,660,-0.414132877871596,0.785779870354515,6.975,146,745,6,1
"2872",1,44,0.660109663486707,-1.08690428704727,0.516666666666667,145,716,4,1
"2873",1,154,-0.987785977034753,-0.754220137656773,3.58333333333333,149,850,5,1
"2874",1,15,0.811751215683981,-1.2779480284434,0.516666666666667,145,721,4,1
"2875",1,44,0.660109663486707,-1.08734225986125,0,146,770,3,1
"2876",1,512,-0.144969122722138,0.225612641457824,0.0166666666666667,146,740,6,1
"2877",2,37,0.665279261857472,-1.11887630245753,0.8868078375,145,716,5,1
"2878",1,44,0.660109663486707,-1.08734225986125,0.516666666666667,145,705,7,1
"2879",1,36,0.624956394568321,-1.10766419842299,0.907116808333333,146,773,4,1
"2880",1,512,-0.124290729240914,0.232882990167826,0,145,683,3,1
"2881",3,778,-0.754637090531735,1.16769216402043,5.20416666666667,145,738,4,1
"2882",1,414,-0.498052691416867,-0.0311270220134677,0.349766129166667,147,812,4,1
"2883",2,44,0.660109663486707,-1.08690428704727,5.75,145,716,1,1
"2884",2,264,-0.231818375343891,-0.360657767143592,6.40416666666667,145,680,2,1
"2885",2,414,-0.498052691416867,-0.0311270220134677,3.2,146,750,2,1
"2886",3,142,0.950985731791909,-0.789520746452495,0.516666666666667,149,828,6,1
"2887",1,44,0.660109663486707,-1.08734225986125,2.66666666666667,145,705,5,1
"2888",1,778,-0.754637090531735,1.16769216402043,0.566666666666667,145,738,5,1
"2889",1,525,0.379228152031325,0.263015519759633,5.95416666666667,150,831,1,1
"2890",1,512,-0.124290729240914,0.232882990167826,1.03333333333333,147,800,6,1
"2891",2,398,-0.517869485170038,-0.0714205208855233,3.35,146,756,2,1
"2892",2,36,0.628058153590657,-1.12238008496809,0.0166666666666667,146,773,5,1
"2893",1,44,0.660109663486707,-1.08734225986125,0.516666666666667,145,705,8,1
"2894",1,766,-0.738783655529565,1.13826039093024,3.53333333333333,144,672,1,1
"2895",1,164,1.32250753467419,-0.723474446125898,8.29583333333333,146,775,1,1
"2896",2,264,-0.231646055398035,-0.360307388892163,0.516666666666667,145,680,3,1
"2897",2,56,0.822262732370142,-1.04643559904888,0,145,721,5,1
"2898",1,569,1.57943657368077,0.391867121589905,14.1875,146,766,4,1
"2899",4,352,-1.92434488179599,-0.165146703047655,0,145,722,1,1
"2900",1,831,-0.683985912803863,2.61422877355971,0,153,789,1,0
"2901",2,106,0.88481487265138,-0.89533497827587,0.0166666666666667,146,776,8,1
"2902",1,32,1.54359402497957,-1.13184029774672,6.32851858333333,144,667,5,1
"2903",1,512,-0.124290729240914,0.232620206478943,1.05,147,800,8,1
"2904",2,714,-1.17871647684605,0.943537677898459,6.65,149,836,9,1
"2905",1,352,-1.92434488179599,-0.165146703047655,0.0166666666666667,145,722,2,1
"2906",2,802,-0.771179805316714,1.34866253069761,6.40833333333333,146,795,4,1
"2907",1,398,-0.517869485170038,-0.071245331760431,0,145,687,3,1
"2908",1,239,-0.293853555788175,-0.44299665614485,6.79166666666667,145,686,5,1
"2909",1,106,0.88481487265138,-0.89533497827587,0,146,776,9,1
"2910",1,635,-1.0692933113405,0.691966093631082,1.55,146,793,6,1
"2911",1,512,-0.124290729240914,0.232620206478943,0.516666666666667,147,804,3,1
"2912",2,163,-0.997952853829816,-0.722948878749376,4.25,145,694,2,1
"2913",1,160,0.783663064538321,-0.73512452297441,1.02916666666667,149,834,1,1
"2914",1,247,-0.410169519121207,-0.392892566241485,1.61666666666667,146,746,3,1
"2915",1,573,-0.41137575874097,0.406670602697548,11.25,147,802,2,1
"2916",1,88,1.43193070017974,-0.943687176923332,4.20833333333333,145,734,4,1
"2917",1,512,-0.144969122722138,0.225612641457824,0.5,146,740,9,1
"2918",2,512,-0.144969122722138,0.225174668643849,3.8,146,744,4,1
"2919",1,124,1.09987016485794,-0.842077484113375,0.5,145,727,5,1
"2920",1,160,0.748682115565789,-0.731007578523538,2.6,149,834,2,1
"2921",1,414,-0.498052691416867,-0.0311270220134677,6.60416666666667,146,750,1,1
"2922",1,442,-0.245603970998244,0.0114439354922564,8.11666666666667,149,818,6,1
"2923",1,90,1.39022927332558,-0.93641682821333,0,145,734,5,1
"2924",1,20,0.793657621387528,-1.2494797955437,6.4625,147,819,6,1
"2925",1,396,0.0649165711142734,-0.0754498707738492,0.141666666666667,147,764,6,1
"2926",1,772,-1.36034169959094,1.15043603515527,0.0166666666666667,145,689,11,1
"2927",1,733,-1.09565826302944,1.03200818629413,2.19166666666667,146,788,11,1
"2928",1,44,0.660109663486707,-1.08690428704727,0.583333333333334,144,663,1,1
"2929",1,554,1.64474583309263,0.347807056518407,4.66666666666667,145,723,1,1
"2930",1,795,-0.950392548822695,1.28612001288157,5.9625,146,798,3,1
"2931",1,681,-1.59383522598506,0.838336608015396,0.0166666666666667,149,836,2,1
"2932",1,124,1.09987016485794,-0.842077484113375,1.79583333333333,145,727,4,1
"2933",1,733,-1.09203954417015,1.01843102906462,0,145,689,9,1
"2934",1,414,-0.497880371471012,-0.03130221113856,8.41666666666667,146,753,7,1
"2935",2,730,-1.43771335520044,1.01773027256301,8.95833333333333,144,666,9,1
"2936",2,730,-1.43771335520044,1.01773027256301,7.34583333333333,146,793,7,1
"2937",1,225,0.254296191414705,-0.46550845877647,1.275,145,680,5,1
"2938",1,512,-0.124290729240914,0.232882990167826,5.76666666666667,146,740,8,1
"2939",1,230,-0.342792420360914,-0.446763222344293,1.4625,146,746,10,1
"2940",1,156,-0.983133338501554,-0.738015143544657,0,149,850,6,1
"2941",2,100,0.986483640601394,-0.905145569304689,31.35,145,732,1,1
"2942",1,442,-0.245603970998244,0.0114439354922564,0,149,818,7,1
"2943",1,795,-0.950392548822695,1.28612001288157,0.516666666666667,146,798,4,1
"2944",1,156,-0.983133338501554,-0.738015143544657,2.45833333333333,146,774,5,1
"2945",1,113,1.0685079347447,-0.872210013705182,0,157,849,2,0
"2946",1,512,-0.144969122722138,0.225174668643849,0,146,744,5,1
"2947",1,466,-0.427573833634238,0.0883519616019606,12.8083333333333,147,812,9,1
"2948",1,44,0.660109663486707,-1.08690428704727,1.03333333333333,144,663,3,1
"2949",1,689,-1.34759002361111,0.862950680153103,1.03333333333333,146,787,5,1
"2950",1,527,0.10834119742515,0.270723841283611,0,145,680,4,1
"2951",2,207,1.33818864973112,-0.512371549856914,13.9083333333333,146,776,5,1
"2952",1,80,1.17534630106487,-0.977323489025699,0.0166666666666667,145,727,7,1
"2953",1,512,-0.124290729240914,0.232620206478943,5.75,146,744,3,1
"2954",1,455,-0.373465370691345,0.0436787345901498,17.95,149,813,7,1
"2955",1,38,0.747648195891269,-1.11817554595467,0,144,663,6,1
"2956",1,801,-0.898007285335907,1.34007826354568,3.04583333333333,144,672,7,1
"2957",2,414,-0.497880371471012,-0.03130221113856,1.56666666666667,146,753,2,1
"2958",3,91,0.980280122557333,-0.928270533875377,2.64166666666667,146,784,5,1
"2959",2,805,-0.745331813465337,1.35645844678413,7.76666666666667,145,741,6,1
"2960",1,44,0.660109663486707,-1.08734225986125,1.03333333333333,145,705,9,1
"2961",1,772,-1.36034169959094,1.15043603515527,16.625,145,689,10,1
"2962",1,163,-0.997952853829816,-0.723386851563352,3.65,146,774,10,1
"2963",1,267,0.869650717431408,-0.352423878243093,4.45,149,834,7,1
"2964",1,39,1.62665223879618,-1.11143076462243,0.6,145,730,12,1
"2965",1,681,-1.59383522598506,0.838336608015396,1.56666666666667,146,788,5,1
"2966",1,681,-1.59383522598506,0.838336608015396,0.516666666666667,149,836,4,1
"2967",2,39,1.62665223879618,-1.11143076462243,8.19019341666667,149,828,2,1
"2968",2,414,-0.498052691416867,-0.0311270220134677,1.7375,145,687,1,1
"2969",2,635,-1.0692933113405,0.69179090450599,1.03333333333333,146,793,4,1
"2970",1,636,-1.17061743939941,0.703265792228165,0,149,846,4,1
"2971",1,796,-0.995540374590289,1.32536237700183,1.09166666666667,145,738,6,1
"2972",1,442,-0.245603970998244,0.0114439354922564,0,144,706,3,1
"2973",1,44,0.660109663486707,-1.08734225986125,0,144,663,4,1
"2974",2,796,-0.995540374590289,1.32518718787549,5.57083333333333,146,798,5,1
"2975",1,259,0.839667046883786,-0.361095739957568,7.275,146,776,3,1
"2976",1,446,1.16242230513918,0.0285248752310779,2.575,144,667,2,1
"2977",1,671,-1.62692065555563,0.813810130440235,0.429166666666667,146,787,7,1
"2978",1,543,1.07643465224548,0.320214769246663,8.975,144,661,1,1
"2979",2,779,-1.20714926788281,1.17610124204602,3.84166666666667,146,792,5,1
"2980",1,442,-0.26025116638065,0.0164368255698347,3,149,813,3,1
"2981",1,150,-0.95383894773613,-0.767797294886279,6.46666666666667,146,771,2,1
"2982",1,740,0.303062736041589,1.0408552371337,0.0166666666666667,145,699,4,1
"2983",1,39,1.62665223879618,-1.11143076462243,1.73230298333333,145,730,11,1
